?location	?company	?location_id	?company_id	?acc
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/IRobot>	57	466	5.745733480199762E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Heldeberg_Designs>	57	428	0.5714505923158207e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Aviation_Technology_Group>	57	113	5.628898394802787E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Bethlehem_Steel>	57	146	0.5514963202669244e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Ayres_Corporation>	57	120	5.239912320332298E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Thrush_Aircraft>	57	918	5.239912320332298E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Tiger_Aircraft>	57	920	5.165137274652949E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Bell_Labs>	57	141	5.117771713441721E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Detroit_Diesel>	57	281	0.510265912974865e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Wang_Laboratories>	57	991	5.091301827188763E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Progressive_Aerodyne>	57	742	0.5077543076435267e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Quest_Aircraft>	57	750	5.0499277159054E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/North_American_Rotorwerks>	57	665	0.49967683136462526e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Freightliner_Trucks>	57	364	0.4977195934768268e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Checker_Motors_Corporation>	57	206	0.4911187158408147e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Globe_Aircraft_Corporation>	57	398	0.48447359438973875e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/One_Aviation>	57	678	0.47428906178120545e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Aptera_Motors>	57	83	4.5753880901417304E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Rans_Designs>	57	757	0.4566333814577892e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/V-STOL_Aircraft_Corporation>	57	953	0.45599834867949096e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Aero_Adventure_Aviation>	57	24	0.4484917419565907e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Southern_Aeronautical_Corporation>	57	860	0.44565649977829425e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Gobosh_Aviation>	57	399	0.44115407053239775e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Cizeta>	57	222	4.2940224862845705E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Pro-Composites>	57	738	0.42478134483002744e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Early_Bird_Aircraft_Company>	57	299	0.4237396382051659e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Electric_Aircraft_Corporation>	57	304	0.4127566695851763e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Midwest_Engineering_&_Design>	57	621	0.4123034153369446e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Raceair_Designs>	57	752	0.40646973985187107e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Qualcomm>	57	748	4.0240397777546016E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Spectrum_Aeronautical>	57	862	0.39812570116470547e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Cub_Crafters>	57	242	0.39718893039419834e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Aerion>	57	18	3.965497627756614E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/National_Beverage>	57	649	3.964819723705615E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Viking_Aircraft_LLC>	57	974	0.3874569826539942e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Rotor_Flight_Dynamics>	57	784	0.38617785124747384e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/FL_Goodwin>	57	320	0.3855466380980137e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Sport_Copter>	57	867	0.3825891305057995e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Kaiser_Motors>	57	509	3.8184604539712874E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Green_Sky_Adventures>	57	407	0.3781660869077784e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Belite_Aircraft>	57	138	0.37664920197717794e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Sabre_Aircraft>	57	805	0.3755664851277659e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Team_Tango>	57	904	0.3711502707347766e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/ZAP_(motor_company)>	57	1024	0.3639376727133908e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Powrachute>	57	733	0.36212334997277806e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Stewart_Aircraft_Corporation>	57	873	0.3595215693444138e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Aircraft_Technologies>	57	49	0.3538343028829787e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Gyro-Kopp-Ters>	57	415	0.34677027576778563e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Tri-R_Technologies>	57	931	3.4617913007068984E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Xetec>	57	1014	3.4201328952617793E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Winnebago_Industries>	57	1004	0.3383503852401566e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Rud_Aero>	57	787	0.33389005475397604e0
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Osborne_Computer_Corporation>	57	682	3.3190839350716483E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Flightstar_Sportplanes>	57	341	3.299150190800285E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Data_General>	57	268	3.17301830609216E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/UP_Aerospace>	57	942	3.1213009108166634E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Sierra_Nevada_Corporation>	57	834	3.057661303953442E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Oshkosh_Corporation>	57	683	2.939413412733105E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Velocity,_Inc.>	57	969	2.857186276592655E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Jakks_Pacific>	57	498	2.8083111292282503E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Peterbilt>	57	712	2.70560584916044E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/SkyCraft_Airplanes>	57	844	2.7041862770217084E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Arris_Group>	57	92	2.6638811735960066E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Liberty_Aerospace>	57	558	2.612456531317569E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/WACO_Classic_Aircraft>	57	988	2.536255425376365E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/IndUS_Aviation>	57	471	2.5103370711464496E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Wyrd_(company)>	57	1009	2.463076391998314E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Amiga_Corporation>	57	72	2.4234439088043258E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Georgia_Tech_Research_Institute>	57	388	2.3958838400483615E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Belkin>	57	139	2.382185330690638E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/FMC_Technologies>	57	321	2.3750542602521227E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Pratt-Read>	57	734	2.3121791819388937E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Groen_Brothers_Aviation>	57	410	2.3115841303600454E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Eclipse_Aerospace>	57	301	2.2897367694253012E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Perceptive_Pixel>	57	710	2.281323632061979E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Safari_Helicopter>	57	807	2.2415695309764427E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Air_Magic_Ultralights>	57	40	2.1812043523759897E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Nelson_Aircraft>	57	654	2.1757122611464103E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Street_&_Racing_Technology>	57	877	2.1737877101935446E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Quicksilver_Manufacturing>	57	751	2.1568617371189047E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Just_Aircraft>	57	507	2.1464206645230077E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/AeroLites>	57	22	2.1038592015423607E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/ARCA_Space_Corporation>	57	5	2.069233177011298E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/PepsiAmericas>	57	707	2.01051776230085E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Revolution_Helicopter_Corporation>	57	769	2.0087446829681116E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Aero_Designs>	57	25	2.0052486195982902E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Azure_Dynamics>	57	121	1.9913623506171627E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/S-TEC_Corporation>	57	791	1.989084126480529E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Makelan_Corporation>	57	589	1.9721662032776532E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Heublein>	57	432	1.9451058127442597E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Mirage_Aircraft_Corporation>	57	625	1.9375715760563542E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Paramotor_Inc>	57	700	1.9275460581362835E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Javelin_Aircraft>	57	499	1.92349547191695E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Wings_of_Freedom>	57	1003	1.9225484830510856E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Polycom>	57	727	1.9060864864311805E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Constellation_Brands>	57	232	1.851647910415304E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Tennessee_Propellers>	57	910	1.8516042729598647E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Parallax,_Inc._(company)>	57	699	1.800262904100573E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Sirius_Satellite_Radio>	57	841	1.783393384499307E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Coda_Automotive>	57	224	1.749657096900355E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Visionary_Vehicles>	57	975	1.736345300781479E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Turing_Robotic_Industries>	57	936	1.7355172286203296E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Davis_Motorcar_Company>	57	270	1.726765527690599E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Hughes_Aircraft_Company>	57	451	1.7248654392294838E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Willett_Distillery>	57	999	1.706289522738298E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/EVGA_Corporation>	57	297	1.672111469489405E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/BorgWarner>	57	161	1.669556451607612E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/American_Expedition_Vehicles>	57	70	1.6640957916098242E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Kingston_Technology>	57	524	1.659294287449488E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Jel_Sert>	57	500	1.6502007399217414E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/White_Motor_Company>	57	997	1.6300888013278583E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Stroh_Brewery_Company>	57	878	1.5932223321058503E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Durant_Motors>	57	291	1.5698492266186626E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/John_Deere>	57	505	1.5692056496603007E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Detroit_Electric>	57	282	1.5659137779893895E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Rogue_Ales>	57	778	1.5525502347343695E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/AC_Golden_Brewing_Company>	57	4	1.550008963026218E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Bose_Corporation>	57	163	1.5000000000000002E-1
<http://dbpedia.org/resource/United_States>	<http://dbpedia.org/resource/Ultimate_Ears>	57	944	1.5000000000000002E-1
<http://dbpedia.org/resource/Argentina>	<http://dbpedia.org/resource/Industrias_Kaiser_Argentina>	61	475	2.420893719283399e0
<http://dbpedia.org/resource/Argentina>	<http://dbpedia.org/resource/Renault_Argentina>	61	764	1.8319853044199104E0
<http://dbpedia.org/resource/Argentina>	<http://dbpedia.org/resource/Fábrica_Argentina_de_Aviones>	61	369	0.8379440791139332e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Holden>	62	441	59.21235650263977e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Ford_Australia>	62	351	33.82731258716813e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Amax_Engineering>	62	66	1.2900459804268642e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Ford_Performance_Vehicles>	62	357	1.1700564623229621e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Jabiru_Aircraft>	62	495	1.1673422775648237e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/GippsAero>	62	395	1.044505491476354e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Elfin_Sports_Cars>	62	305	0.9276508804465953e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Toyota_Australia>	62	930	8.922740495651137E-1
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Coca-Cola_Amatil>	62	223	7.969146710105985E-1
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Schweppes_Australia>	62	821	0.7811524168531148e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/De_Havilland_Australia>	62	275	0.572771315890151e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Brumby_Aircraft_Australia>	62	176	0.5420469485643107e0
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/United_Australian_Automobile_Industries>	62	946	5.006664425763199E-1
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Tugan_Aircraft>	62	933	2.7125283930703037E-1
<http://dbpedia.org/resource/Australia>	<http://dbpedia.org/resource/Seabird_Aviation_Australia>	62	824	2.3040271360830528E-1
<http://dbpedia.org/resource/Belarus>	<http://dbpedia.org/resource/Minsk_Automobile_Plant>	63	624	4.180141080284394e0
<http://dbpedia.org/resource/Belarus>	<http://dbpedia.org/resource/MoAZ>	63	632	2.3908208519696905E0
<http://dbpedia.org/resource/Belarus>	<http://dbpedia.org/resource/BelAZ>	63	137	6.70813538348822E-1
<http://dbpedia.org/resource/Belgium>	<http://dbpedia.org/resource/Van_Hool>	64	963	6.303477379533615E-1
<http://dbpedia.org/resource/Belgium>	<http://dbpedia.org/resource/Anheuser-Busch_InBev>	64	78	4.6656209245623576E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Celestica>	66	199	1.5644456096745344E2
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Kobo_Inc.>	66	528	64.64639981607321e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/BlackBerry_Limited>	66	150	61.599687060996814e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Bombardier_Aerospace>	66	158	32.52313380888703e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Viking_Air>	66	973	1.5932318654182101E1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/CAMI_Automotive>	66	181	5.147682564767625e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Fisher_Flying_Products>	66	337	5.040709335412652e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Canadian_Aerodrome_Company>	66	187	2.5195202225087905e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Falconar_Avia>	66	328	2.202528478261678e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Nova_Bus>	66	668	2.045698607812545e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Murphy_Aircraft>	66	641	1.949522145339854e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Zenair>	66	1031	1.684973629078651e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Blue_Yonder_Aviation>	66	152	1.509878253422384e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Bombardier_Inc.>	66	159	1.505186303080806E0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Cott>	66	237	1.1012026285616212E0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Bushcaddy>	66	180	1.0938458010555718e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Norman_Aviation>	66	664	1.024749708614059e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Gooderham_and_Worts>	66	400	7.652904575211407E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Para-Ski>	66	698	0.5744318855061299e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Found_Aircraft>	66	362	5.261458509879982E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/D-Wave_Systems>	66	250	4.849525231160106E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Spectrum_Aircraft>	66	863	4.602771725283562E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/St-Just_Aviation>	66	871	0.4190236160524947e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Amphibian_Airplanes_of_Canada>	66	75	0.40112062068318105e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Aeryon_Labs>	66	36	3.9480020402656785E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Birdman_Enterprises>	66	147	0.3754481095568571e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Tapanee_Aviation>	66	895	0.3677531169708955e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Custom_Flight>	66	247	0.3498332176010991e0
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Elmwood_Aviation>	66	306	2.5244960834088265E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Sea-Bow_International>	66	823	2.48339145831233E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Symphony_Aircraft_Industries>	66	889	2.3275399887554699E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Aces_High_Light_Aircraft>	66	11	2.2853817498543977E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Canadian_Electric_Vehicles>	66	188	2.168039896634025E-1
<http://dbpedia.org/resource/Canada>	<http://dbpedia.org/resource/Ameri-Cana_Ultralights>	66	68	2.147511043502445E-1
<http://dbpedia.org/resource/Colombia>	<http://dbpedia.org/resource/AeroAndina>	70	21	0.5717918268546355e0
<http://dbpedia.org/resource/Cuba>	<http://dbpedia.org/resource/Brasserie_de_la_Couronne>	71	167	1.931053094148599E-1
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Aero_Vodochody>	72	27	36.13077699974972e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Tatra_(company)>	72	899	23.680551919533713e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Let_Kunovice>	72	555	16.896837805867143e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Škoda_Transportation>	72	1037	2.1215721377527066e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Inekon_Trams>	72	477	2.008656005819793e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Czech_Sport_Aircraft>	72	248	1.7382726130323967e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Evektor-Aerotechnik>	72	316	1.5004502723212312e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/ProFe>	72	740	0.6083134281593385e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/TeST_Gliders>	72	902	0.5823780223376256e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Distar_Air>	72	286	0.4316051616398533e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Urban_Air>	72	951	0.4316051616398533e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/AirLony>	72	39	0.37156221587408245e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Flying_Machines_s.r.o.>	72	345	0.36069657024270274e0
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Fantasy_Air>	72	329	2.1573056504772717E-1
<http://dbpedia.org/resource/Czech_Republic>	<http://dbpedia.org/resource/Kubicek_Balloons>	72	536	1.5767858270723906E-1
<http://dbpedia.org/resource/Egypt>	<http://dbpedia.org/resource/Arab_American_Vehicles>	74	84	3.9956100702419115E0
<http://dbpedia.org/resource/Egypt>	<http://dbpedia.org/resource/Manufacturing_Commercial_Vehicles>	74	591	4.432740146299592E-1
<http://dbpedia.org/resource/England>	<http://dbpedia.org/resource/Castle_Technology>	75	197	2.3397267693790313e0
<http://dbpedia.org/resource/England>	<http://dbpedia.org/resource/Mongoose_Publishing>	75	634	3.271679760792158E-1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Airbus>	77	42	304.52221815000735e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Renault>	77	763	254.01960437518025e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Peugeot>	77	713	225.68507590121214e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Airbus_Helicopters>	77	44	77.16156784615681e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Airbus_Defence_and_Space>	77	43	72.94222603077478e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Arianespace>	77	88	63.70544888414646e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Farman_Aviation_Works>	77	330	20.18702391580358e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Nieuport>	77	659	18.457517112005856e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/ATR_(aircraft_manufacturer)>	77	7	1.7577008405321802E1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Renault_Trucks>	77	766	15.913238359880264e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/NHIndustries>	77	644	1.4344266142963116E1
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Chrysler_Europe>	77	218	10.772471677822905e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/DS_Automobiles>	77	258	10.622544649534458e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/SNCASE>	77	800	8.841951829489549e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Bugatti>	77	178	8.316086461953152e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Simca>	77	837	8.298423878571231e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Société_des_Avions_Bernard>	77	852	6.904499311685353e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Matra>	77	600	5.561465017552314e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Bookeen>	77	160	4.60676180825502e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Société_des_Avions_Marcel_Bloch>	77	853	4.2609474673685135e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Panhard>	77	696	3.421572103514178e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Loire_Aviation>	77	570	3.140128019130346e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/La_Mouette>	77	542	2.84396862853196e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Arsenal_de_l'Aéronautique>	77	93	2.39887319686088e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Saviem>	77	818	2.1948612815855246e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Alpine_(automobile)>	77	62	2.1931021835148274E0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Salmson>	77	809	2.102495502996883e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Delahaye>	77	277	2.0833262066834095e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Avions_Amiot>	77	117	2.0718691127044404e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/SAGEM>	77	794	1.98773124134993e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Wibault>	77	998	1.9053637639461223e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Gourdou-Leseurre>	77	405	1.683567658159131e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/DTA_sarl>	77	259	1.6453530967041632e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Amilcar>	77	73	1.596142818291671e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/DAHER-SOCATA>	77	252	1.3715057147967316E0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Citroën>	77	220	1.3649962118339054E0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Brochet>	77	174	1.3052123180713884e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Jodel>	77	504	1.296797146725552e0
<http://dbpedia.org/resource/France>	<http://dbpedia.org/resource/Astrium>	77	100	1.2754568545335E0
